target_id	length	eff_length	est_counts	tpm
DAnjou_Chr11v0.1_26522.1	1824	1662.38	547	9.44337
DAnjou_Chr11v0.1_26521.1	1062	900.376	294	9.37114
DAnjou_Chr11v0.1_26520.1	555	393.645	2	0.145812
DAnjou_Chr11v0.1_26519.1	1833	1671.38	479.461	8.23281
DAnjou_Chr11v0.1_26518.1	1785	1623.38	39	0.689468
DAnjou_Chr11v0.1_26517.1	411	251.066	239.617	27.3905
DAnjou_Chr11v0.1_26516.1	429	268.825	5	0.533789
DAnjou_Chr11v0.1_26541.1	642	480.485	81	4.83809
DAnjou_Chr11v0.1_26540.1	2323	2161.38	1845.69	24.5074
DAnjou_Chr11v0.1_26515.1	692	530.485	24	1.2984
DAnjou_Chr11v0.1_26513.1	1794	1632.38	829.035	14.5754
DAnjou_Chr11v0.1_26512.1	1883	1721.38	165.277	2.75554
DAnjou_Chr11v0.1_26511.1	2001	1839.38	74	1.1546
DAnjou_Chr11v0.1_26510.1	573	411.611	15	1.04586
DAnjou_Chr11v0.1_26509.1	1911	1749.38	671.291	11.0128
DAnjou_Chr11v0.1_26508.1	2415	2253.38	41.5029	0.528583
DAnjou_Chr11v0.1_26507.1	474	313.335	0	0
DAnjou_Chr11v0.1_26506.1	660	498.485	26	1.49689
DAnjou_Chr11v0.1_26505.1	562	400.611	0	0
DAnjou_Chr15v0.1_36894.1	3375	3213.38	1.42966	0.0127685
DAnjou_Chr11v0.1_26483.1	3195	3033.38	50	0.473056
DAnjou_Chr11v0.1_26482.1	837	675.376	8	0.339949
DAnjou_Chr11v0.1_26481.1	642	480.485	42	2.50864
DAnjou_Chr11v0.1_26480.1	3228	3066.38	62.2759	0.582859
DAnjou_Chr11v0.1_26479.1	795	633.46	30	1.35916
DAnjou_Chr11v0.1_26478.1	1395	1233.38	0	0
DAnjou_Chr11v0.1_26477.1	642	480.485	74	4.41998
DAnjou_Chr11v0.1_26476.1	1470	1308.38	1032.72	22.6527
DAnjou_Chr11v0.1_26475.1	4740	4578.38	1003.43	6.28992
DAnjou_Chr11v0.1_26474.1	963	801.376	372.379	13.3358
DAnjou_Chr11v0.1_26473.1	1272	1110.38	74.9487	1.93715
DAnjou_Chr11v0.1_26472.1	428	267.836	93.9354	10.0653
DAnjou_Chr11v0.1_26471.1	1053	891.376	341.051	10.9806
DAnjou_Chr11v0.1_26469.1	1851	1689.38	190	3.22772
DAnjou_Chr16v0.1_42291.1	1995	1833.38	58	0.907915
DAnjou_Chr16v0.1_42292.1	1929	1767.38	159.451	2.58922
DAnjou_Chr11v0.1_26491.1	1162	1000.38	8	0.229507
DAnjou_Chr11v0.1_26487.1	1929	1767.38	222.107	3.60664
DAnjou_Chr11v0.1_26467.1	1317	1155.38	3.32624	0.0826226
DAnjou_Chr11v0.1_26485.1	330	173.41	0	0
DAnjou_Chr11v0.1_26484.1	1827	1665.38	13.115	0.226009
DAnjou_Chr11v0.1_26488.1	1434	1272.38	0	0
DAnjou_Chr11v0.1_26490.1	608	446.504	0	0
DAnjou_Chr11v0.1_27220.1	242	94.7777	3.71613	1.12526
DAnjou_Chr11v0.1_26464.1	643	481.485	0	0
DAnjou_Chr11v0.1_26463.1	1347	1185.38	3	0.072633
DAnjou_Chr11v0.1_26462.1	645	483.485	0	0
DAnjou_Chr11v0.1_26465.1	1133	971.376	17	0.502262
DAnjou_Chr15v0.1_37095.1	1416	1254.38	0	0
DAnjou_Chr11v0.1_26461.1	1782	1620.38	4	0.0708456
DAnjou_Chr11v0.1_26460.1	2166	2004.38	33	0.472502
DAnjou_Chr11v0.1_26459.1	1191	1029.38	472	13.1594
DAnjou_Chr11v0.1_26458.1	1128	966.376	1104.25	32.7937
DAnjou_Chr11v0.1_26457.1	1866	1704.38	0	0
DAnjou_Chr11v0.1_26456.1	1062	900.376	0	0
DAnjou_Chr11v0.1_26455.1	909	747.376	896.166	34.4126
DAnjou_Chr11v0.1_26454.1	697	535.485	0	0
DAnjou_Chr11v0.1_26453.1	921	759.376	257.047	9.71458
DAnjou_Chr11v0.1_26452.1	1957	1795.38	381	6.0903
DAnjou_Chr11v0.1_26451.1	422	261.87	0	0
DAnjou_Chr11v0.1_26450.1	702	540.485	0	0
DAnjou_Chr11v0.1_26449.1	486	325.159	0	0
DAnjou_Chr11v0.1_26448.1	3286	3124.38	1	0.00918556
DAnjou_Chr11v0.1_26447.1	5877	5715.38	15938.6	80.0337
DAnjou_Chr11v0.1_26446.1	5787	5625.38	5890	30.0492
DAnjou_Chr11v0.1_26445.1	1473	1311.38	876	19.171
DAnjou_Chr11v0.1_26444.1	2310	2148.38	0	0
DAnjou_Chr11v0.1_26443.1	1224	1062.38	401	10.8327
DAnjou_Chr11v0.1_26442.1	1290	1128.38	1	0.025434
DAnjou_Chr11v0.1_26441.1	975	813.376	0	0
DAnjou_Chr11v0.1_26440.1	3855	3693.38	3448.58	26.797
DAnjou_Chr11v0.1_26439.1	426	265.836	1	0.107958
DAnjou_Chr11v0.1_26438.1	354	196.048	107.968	15.8053
DAnjou_Chr11v0.1_26437.1	1743	1581.38	204	3.70223
DAnjou_Chr11v0.1_26436.1	720	558.485	0	0
DAnjou_Chr11v0.1_26435.1	1095	933.376	56	1.72187
DAnjou_Chr11v0.1_26434.1	597	435.504	314	20.6922
DAnjou_Chr11v0.1_26433.1	2040	1878.38	2429.52	37.1198
DAnjou_Chr11v0.1_26432.1	330	173.41	0	0
DAnjou_Chr11v0.1_26426.1	699	537.485	0	0
DAnjou_Chr11v0.1_26425.1	327	170.581	0	0
DAnjou_Chr11v0.1_26424.1	648	486.485	0	0
DAnjou_Chr11v0.1_26428.1	672	510.485	44.4311	2.49788
DAnjou_Chr11v0.1_26427.1	646	484.485	5	0.296182
DAnjou_Chr11v0.1_26423.1	402	242.433	16	1.89408
DAnjou_Chr11v0.1_26422.1	648	486.485	2	0.117986
DAnjou_Chr11v0.1_26421.1	648	486.485	0	0
DAnjou_Chr11v0.1_26420.1	387	227.793	2.2078	0.278156
DAnjou_Chr11v0.1_26419.1	1515	1353.38	111.413	2.36257
DAnjou_Chr11v0.1_26418.1	669	507.485	0	0
DAnjou_Chr6v0.1_14339.1	1541	1379.38	0	0
DAnjou_Chr11v0.1_26416.1	739	577.485	2	0.0993935
DAnjou_Chr11v0.1_26415.1	672	510.485	0	0
DAnjou_Chr11v0.1_26414.1	351	193.148	8	1.18869
DAnjou_Chr11v0.1_26413.1	657	495.485	1	0.0579213
DAnjou_Chr11v0.1_26412.1	3075	2913.38	922.949	9.0918
DAnjou_Chr11v0.1_26411.1	348	190.296	840	126.683
DAnjou_Chr11v0.1_26410.1	585	423.504	51	3.45606
DAnjou_Chr11v0.1_26407.1	786	624.46	104	4.77967
DAnjou_Chr11v0.1_26406.1	546	384.728	234.254	17.4744
DAnjou_Chr11v0.1_26405.1	387	227.793	220	27.7173
DAnjou_Chr11v0.1_26400.1	4245	4083.38	3523.81	24.7663
DAnjou_Chr11v0.1_26399.1	411	251.066	276	31.5494
DAnjou_Chr11v0.1_26402.1	399	239.453	85	10.1875
DAnjou_Chr11v0.1_26397.1	1360	1198.38	268.77	6.43659
DAnjou_Chr11v0.1_26396.1	582	420.54	3232	220.563
DAnjou_Chr11v0.1_26395.1	924	762.376	2109	79.3919
DAnjou_Chr11v0.1_26394.1	525	363.775	3305.04	260.743
DAnjou_Chr11v0.1_26393.1	1314	1152.38	456.048	11.3576
DAnjou_Chr11v0.1_26392.1	2043	1881.38	1146.57	17.4902
DAnjou_Chr11v0.1_26391.1	1038	876.376	1654.33	54.1751
DAnjou_Chr11v0.1_26390.1	1200	1038.38	0	0
DAnjou_Chr11v0.1_26389.1	1350	1188.38	0	0
DAnjou_Chr11v0.1_26388.1	1380	1218.38	731	17.2189
DAnjou_Chr11v0.1_26387.1	1431	1269.38	935	21.1393
DAnjou_Chr11v0.1_26386.1	1446	1284.38	496	11.083
DAnjou_Chr11v0.1_26385.1	633	471.485	147	8.94784
DAnjou_Chr11v0.1_26384.1	2199	2037.38	2029.97	28.5948
DAnjou_Chr11v0.1_26383.1	774	612.46	471.648	22.1009
DAnjou_Chr11v0.1_26382.1	2016	1854.38	55	0.851204
DAnjou_Chr11v0.1_26381.1	1686	1524.38	2414.05	45.4488
DAnjou_Chr11v0.1_26380.1	618	456.504	446.528	28.072
DAnjou_Chr11v0.1_26379.1	1134	972.376	35	1.03301
DAnjou_Chr11v0.1_26378.1	1410	1248.38	249	5.72431
DAnjou_Chr11v0.1_26377.1	1128	966.376	420	12.473
DAnjou_Chr11v0.1_26376.1	969	807.376	0	0
DAnjou_Chr11v0.1_26375.1	1470	1308.38	0	0
DAnjou_Chr11v0.1_26374.1	981	819.376	0	0
DAnjou_Chr11v0.1_26373.1	381	221.975	0	0
DAnjou_Chr11v0.1_26372.1	2817	2655.38	0	0
DAnjou_Chr11v0.1_26371.1	3522	3360.38	1429.86	12.2116
DAnjou_Chr11v0.1_26370.1	3417	3255.38	1576.76	13.9006
DAnjou_Chr11v0.1_26369.1	684	522.485	6	0.329569
DAnjou_Chr11v0.1_26368.1	1350	1188.38	897.276	21.6691
DAnjou_Chr11v0.1_26367.1	801	639.46	1420.4	63.7481
DAnjou_Chr11v0.1_26366.1	888	726.376	465	18.3722
DAnjou_Chr11v0.1_26365.1	1308	1146.38	24	0.600832
DAnjou_Chr11v0.1_26364.1	762	600.46	53	2.53315
DAnjou_Chr11v0.1_26363.1	489	328.09	3	0.26242
DAnjou_Chr11v0.1_26362.1	699	537.485	580.062	30.9726
DAnjou_Chr11v0.1_26361.1	6630	6468.38	4113	18.2487
DAnjou_Chr11v0.1_26360.1	1077	915.376	18861.2	591.341
DAnjou_Chr11v0.1_26359.1	1860	1698.38	250	4.2245
DAnjou_Chr11v0.1_26358.1	483	322.2	51	4.54269
DAnjou_Chr11v0.1_26357.1	1023	861.376	418	13.9268
DAnjou_Chr11v0.1_26356.1	2253	2091.38	226.324	3.10576
DAnjou_Chr11v0.1_26355.1	1764	1602.38	5237.52	93.8059
DAnjou_Chr11v0.1_26354.1	1194	1032.38	52	1.44555
DAnjou_Chr11v0.1_26353.1	525	363.775	3	0.236677
DAnjou_Chr11v0.1_26352.1	4176	4014.38	5143.23	36.7694
DAnjou_Chr11v0.1_26351.1	438	277.755	0	0
DAnjou_Chr11v0.1_26350.1	1107	945.376	1023	31.0556
DAnjou_Chr11v0.1_26349.1	906	744.376	188	7.24827
DAnjou_Chr11v0.1_26348.1	711	549.485	347	18.1235
DAnjou_Chr11v0.1_26347.1	1902	1740.38	2548.53	42.0258
DAnjou_Chr11v0.1_26346.1	1488	1326.38	2474.42	53.5396
DAnjou_Chr11v0.1_26345.1	1140	978.376	2414	70.811
DAnjou_Chr11v0.1_26344.1	832	670.404	197.106	8.43787
DAnjou_Chr11v0.1_26342.1	5334	5172.38	2186	12.1291
DAnjou_Chr11v0.1_26343.1	801	639.46	876	39.3151
DAnjou_Chr11v0.1_26341.1	621	459.504	0	0
DAnjou_Chr11v0.1_26340.1	924	762.376	1	0.0376444
DAnjou_Chr11v0.1_26319.1	960	798.376	3540.81	127.281
DAnjou_Chr11v0.1_26312.1	386	226.812	223	28.2168
DAnjou_Chr11v0.1_26317.1	552	390.728	757.554	55.6426
DAnjou_Chr11v0.1_26310.1	1659	1497.38	0	0
DAnjou_Chr11v0.1_26316.1	330	173.41	27	4.46847
DAnjou_Chr11v0.1_26315.1	1581	1419.38	0	0
DAnjou_Chr11v0.1_26314.1	1047	885.376	421	13.6466
DAnjou_Chr11v0.1_26313.1	6019	5857.38	1105.18	5.41502
DAnjou_Chr7v0.1_18779.1	1098	936.376	459.641	14.0876
DAnjou_Chr7v0.1_18778.1	825	663.404	190.363	8.23519
DAnjou_Chr7v0.1_18777.1	2859	2697.38	3225.84	34.3218
DAnjou_Chr7v0.1_18776.1	1545	1383.38	504	10.4558
DAnjou_Chr7v0.1_18775.1	1374	1212.38	1726.13	40.8606
DAnjou_Chr7v0.1_18774.1	1506	1344.38	2125	45.3636
DAnjou_Chr7v0.1_18773.1	1323	1161.38	731	18.064
DAnjou_Chr7v0.1_18772.1	393	233.665	1028	126.261
DAnjou_Chr7v0.1_18771.1	1407	1245.38	541.146	12.4705
DAnjou_Chr7v0.1_18770.1	522	360.775	80	6.36388
DAnjou_Chr7v0.1_18769.1	4749	4587.38	2329.42	14.5731
DAnjou_Chr7v0.1_18768.1	501	339.892	2106.13	177.833
DAnjou_Chr7v0.1_18767.1	594	432.504	19	1.26076
DAnjou_Chr7v0.1_18766.1	1506	1344.38	435	9.28619
DAnjou_Chr7v0.1_18765.1	1359	1197.38	4052.64	97.1351
DAnjou_Chr7v0.1_18764.1	1101	939.376	22.0041	0.672254
DAnjou_Chr7v0.1_18763.1	636	474.485	19.0429	1.1518
DAnjou_Chr7v0.1_18762.1	978	816.376	1838	64.6137
DAnjou_Chr7v0.1_18761.1	1041	879.376	5	0.163179
DAnjou_Chr7v0.1_18760.1	1359	1197.38	162	3.88287
DAnjou_Chr7v0.1_18759.1	1815	1653.38	89	1.54485
DAnjou_Chr7v0.1_18758.1	1173	1011.38	2841.96	80.6445
DAnjou_Chr7v0.1_18757.1	1194	1032.38	0	0
DAnjou_Chr7v0.1_18756.1	1425	1263.38	1375.78	31.2526
DAnjou_Chr7v0.1_18755.1	807	645.46	213	9.47064
DAnjou_Chr7v0.1_18754.1	1191	1029.38	2021.42	56.3576
DAnjou_Chr7v0.1_18753.1	1575	1413.38	233	4.73115
DAnjou_Chr7v0.1_18752.1	3441	3279.38	2327.53	20.3692
DAnjou_Chr7v0.1_18751.1	2616	2454.38	840	9.82216
DAnjou_Chr7v0.1_18750.1	1818	1656.38	1056.33	18.3025
DAnjou_Chr7v0.1_18749.1	576	414.611	54	3.73785
DAnjou_Chr7v0.1_18748.1	1410	1248.38	336.328	7.7319
DAnjou_Chr7v0.1_18747.1	1059	897.376	691.04	22.1003
DAnjou_Chr7v0.1_18746.1	1374	1212.38	530	12.5461
DAnjou_Chr7v0.1_18745.1	399	239.453	873	104.631
DAnjou_Chr7v0.1_18744.1	1917	1755.38	2123.95	34.7251
DAnjou_Chr7v0.1_18743.1	3117	2955.38	697.216	6.77054
DAnjou_Chr7v0.1_18742.1	639	477.485	0	0
DAnjou_Chr7v0.1_18741.1	687	525.485	387	21.1358
DAnjou_Chr7v0.1_18740.1	3108	2946.38	2092.24	20.3794
DAnjou_Chr7v0.1_18739.1	1191	1029.38	82	2.28617
DAnjou_Chr7v0.1_18738.1	519	357.791	1356.75	108.828
DAnjou_Chr7v0.1_18737.1	2547	2385.38	498	5.99158
DAnjou_Chr7v0.1_18736.1	3771	3609.38	11635.9	92.5201
DAnjou_Chr7v0.1_18735.1	4200	4038.38	889.11	6.31855
DAnjou_Chr7v0.1_18734.1	1785	1623.38	249	4.40199
DAnjou_Chr7v0.1_18687.1	495	333.964	98.0728	8.42787
DAnjou_Chr7v0.1_18686.1	576	414.611	286	19.7968
DAnjou_Chr7v0.1_18685.1	1983	1821.38	1015	15.9932
DAnjou_Chr7v0.1_18684.1	744	582.485	212	10.4453
DAnjou_Chr7v0.1_18683.1	381	221.975	795	102.786
DAnjou_Chr7v0.1_18729.1	776	614.46	0	0
DAnjou_Chr7v0.1_18728.1	705	543.485	0	0
DAnjou_Chr7v0.1_18727.1	900	738.376	372	14.4589
DAnjou_Chr7v0.1_18725.1	667	505.485	1604	91.0678
DAnjou_Chr7v0.1_18724.1	1442	1280.38	169	3.78807
DAnjou_Chr7v0.1_18723.1	4806	4644.38	540	3.33684
DAnjou_Chr7v0.1_18722.1	1068	906.376	571	18.0799
DAnjou_Chr7v0.1_18721.1	714	552.485	666.589	34.6263
DAnjou_Chr7v0.1_18720.1	4658	4496.38	3225.31	20.5862
DAnjou_Chr7v0.1_18719.1	6222	6060.38	3383.12	16.0209
DAnjou_Chr7v0.1_18718.1	1257	1095.38	210	5.50206
DAnjou_Chr7v0.1_18717.1	1827	1665.38	952	16.4057
DAnjou_Chr7v0.1_18716.1	327	170.581	625	105.152
DAnjou_Chr7v0.1_18715.1	750	588.485	958.245	46.7315
DAnjou_Chr7v0.1_18714.1	1110	948.376	160.879	4.86843
DAnjou_Chr7v0.1_18713.1	906	744.376	14	0.539765
DAnjou_Chr7v0.1_18712.1	522	360.775	2025.2	161.102
DAnjou_Chr7v0.1_18711.1	465	304.375	159	14.9919
DAnjou_Chr7v0.1_18710.1	738	576.485	21	1.04544
DAnjou_Chr7v0.1_18709.1	2646	2484.38	390	4.50522
DAnjou_Chr7v0.1_18708.1	528	366.775	0	0
DAnjou_Chr7v0.1_18707.1	1389	1227.38	536	12.533
DAnjou_Chr7v0.1_18706.1	1351	1189.38	542.885	13.0996
DAnjou_Chr7v0.1_18705.1	753	591.485	3325.3	161.345
DAnjou_Chr7v0.1_18704.1	1374	1212.38	17	0.402421
DAnjou_Chr7v0.1_18688.1	2613	2451.38	946.804	11.0846
DAnjou_Chr7v0.1_18689.1	921	759.376	1120.06	42.3304
DAnjou_Chr7v0.1_18690.1	3993	3831.38	3794	28.4192
DAnjou_Chr7v0.1_18691.1	933	771.376	2	0.0744103
DAnjou_Chr7v0.1_18692.1	738	576.485	17	0.84631
DAnjou_Chr7v0.1_18693.1	669	507.485	1098.2	62.1052
DAnjou_Chr7v0.1_18679.1	660	498.485	0	0
DAnjou_Chr7v0.1_18678.1	1098	936.376	1.26856	0.0388802
DAnjou_Chr7v0.1_18677.1	543	381.728	283.843	21.34
DAnjou_Chr7v0.1_18676.1	1104	942.376	36.7544	1.11932
DAnjou_Chr7v0.1_18675.1	699	537.485	46.9738	2.50818
DAnjou_Chr7v0.1_18674.1	954	792.376	1	0.0362191
DAnjou_Chr7v0.1_18673.1	939	777.376	2	0.073836
DAnjou_Chr7v0.1_18672.1	987	825.376	38.0409	1.32272
DAnjou_Chr7v0.1_18671.1	729	567.485	0	0
DAnjou_Chr7v0.1_18670.1	582	420.54	136	9.28111
DAnjou_Chr7v0.1_18669.1	1116	954.376	1110	33.3789
DAnjou_Chr7v0.1_18668.1	585	423.504	0	0
DAnjou_Chr7v0.1_18667.1	825	663.404	455	19.6835
DAnjou_Chr7v0.1_18666.1	636	474.485	199	12.0365
DAnjou_Chr7v0.1_18665.1	2022	1860.38	1869.91	28.8462
DAnjou_Chr7v0.1_18664.1	885	723.376	872	34.5956
DAnjou_Chr7v0.1_18663.1	1626	1464.38	103	2.01862
DAnjou_Chr7v0.1_18662.1	1234	1072.38	459	12.2839
DAnjou_Chr7v0.1_18661.1	1302	1140.38	570	14.3448
DAnjou_Chr7v0.1_18660.1	384	224.851	79	10.0833
DAnjou_Chr7v0.1_18659.1	1915	1753.38	1500.88	24.5663
DAnjou_Chr7v0.1_18658.1	1122	960.376	328.175	9.80695
DAnjou_Chr7v0.1_18657.1	351	193.148	76	11.2926
DAnjou_Chr7v0.1_18656.1	681	519.485	6	0.331472
DAnjou_Chr7v0.1_18655.1	1404	1242.38	10	0.231002
DAnjou_Chr7v0.1_18654.1	1521	1359.38	396	8.36035
DAnjou_Chr7v0.1_18653.1	2535	2373.38	1303.48	15.7619
DAnjou_Chr7v0.1_18652.1	1725	1563.38	345	6.33322
DAnjou_Chr7v0.1_18651.1	433	272.79	22	2.31453
DAnjou_Chr7v0.1_18650.1	627	465.485	12	0.739851
DAnjou_Chr7v0.1_18649.1	1098	936.376	206	6.31373
DAnjou_Chr7v0.1_18648.1	1005	843.376	143	4.86613
DAnjou_Chr7v0.1_18647.1	1605	1443.38	679.057	13.5019
DAnjou_Chr7v0.1_18646.1	405	245.339	647	75.6843
DAnjou_Chr7v0.1_18645.1	2016	1854.38	316.003	4.8906
DAnjou_Chr7v0.1_18644.1	1185	1023.38	1158.58	32.4909
DAnjou_Chr7v0.1_18643.1	2397	2235.38	1148.92	14.7505
DAnjou_Chr7v0.1_18642.1	549	387.728	59	4.36711
DAnjou_Chr7v0.1_18681.1	1020	858.376	850.227	28.4267
DAnjou_Chr7v0.1_18680.1	3312	3150.38	1293.68	11.7851
DAnjou_Chr7v0.1_18640.1	2136	1974.38	35	0.508753
DAnjou_Chr7v0.1_18639.1	2991	2829.38	1885	19.1201
DAnjou_Chr7v0.1_18638.1	239	92.341	73	22.688
DAnjou_Chr7v0.1_18637.1	951	789.376	2562	93.146
DAnjou_Chr7v0.1_18636.1	1578	1416.38	534	10.8201
DAnjou_Chr7v0.1_18635.1	2688	2526.38	642	7.29299
DAnjou_Chr7v0.1_18634.1	354	196.048	36	5.26999
DAnjou_Chr7v0.1_18633.1	711	549.485	165.442	8.64091
DAnjou_Chr7v0.1_18632.1	1245	1083.38	251	6.64911
DAnjou_Chr7v0.1_18631.1	1071	909.376	1401.33	44.2249
DAnjou_Chr7v0.1_18630.1	1020	858.376	0	0
DAnjou_Chr7v0.1_18629.1	2607	2445.38	2309.73	27.1071
DAnjou_Chr7v0.1_18628.1	1708	1546.38	308.388	5.72336
DAnjou_Chr7v0.1_18627.1	1983	1821.38	800.026	12.6059
DAnjou_Chr7v0.1_18626.1	678	516.485	686	38.1184
DAnjou_Chr7v0.1_18625.1	1209	1047.38	172	4.71297
DAnjou_Chr7v0.1_18624.1	306	151.248	302	57.3042
DAnjou_Chr7v0.1_18623.1	1068	906.376	203.208	6.43429
DAnjou_Chr7v0.1_18622.1	1647	1485.38	24	0.463707
DAnjou_Chr7v0.1_18621.1	1530	1368.38	44.397	0.931144
DAnjou_Chr7v0.1_18616.1	1846	1684.38	5.15292	0.0877977
DAnjou_Chr7v0.1_18620.1	702	540.485	5	0.265494
DAnjou_Chr7v0.1_18619.1	1488	1326.38	390.603	8.45158
DAnjou_Chr7v0.1_18615.1	1614	1452.38	19.0264	0.375964
DAnjou_Chr7v0.1_18614.1	351	193.148	2	0.297173
DAnjou_Chr7v0.1_18613.1	1938	1776.38	22.8471	0.369118
DAnjou_Chr7v0.1_18612.1	1203	1041.38	0	0
DAnjou_Chr7v0.1_18611.1	1650	1488.38	106.079	2.04544
DAnjou_Chr7v0.1_18610.1	1590	1428.38	17.8944	0.359537
DAnjou_Chr7v0.1_18605.1	1182	1020.38	94	2.64385
DAnjou_Chr7v0.1_18604.1	1770	1608.38	23	0.410402
DAnjou_Chr7v0.1_18603.1	1110	948.376	5204.65	157.5
DAnjou_Chr7v0.1_18602.1	1237	1075.38	213	5.68445
DAnjou_Chr7v0.1_18592.1	1101	939.376	6	0.183308
DAnjou_Chr7v0.1_18593.1	438	277.755	85	8.78264
DAnjou_Chr7v0.1_18591.1	906	744.376	152.276	5.87095
DAnjou_Chr7v0.1_18596.1	1149	987.376	793.146	23.0537
DAnjou_Chr14v0.1_35560.1	154	31.8271	77.5823	69.9575
DAnjou_Chr7v0.1_18595.1	1434	1272.38	396	8.932
DAnjou_Chr7v0.1_18589.1	2109	1947.38	0	0
DAnjou_Chr7v0.1_18588.1	1575	1413.38	26.2495	0.533006
DAnjou_Chr7v0.1_18587.1	3315	3153.38	251.272	2.28684
DAnjou_Chr7v0.1_18586.1	861	699.376	670	27.4937
DAnjou_Chr7v0.1_18580.1	921	759.376	3280	123.961
DAnjou_Chr7v0.1_18579.1	1494	1332.38	223	4.80338
DAnjou_Chr7v0.1_18578.1	1848	1686.38	16270.6	276.897
DAnjou_Chr7v0.1_18577.1	789	627.46	0	0
DAnjou_Chr7v0.1_18576.1	459	298.439	0	0
DAnjou_Chr7v0.1_18575.1	546	384.728	0	0
DAnjou_Chr7v0.1_18574.1	2331	2169.38	1078.15	14.263
DAnjou_Chr7v0.1_18573.1	618	456.504	14	0.88014
DAnjou_Chr7v0.1_18572.1	1707	1545.38	1183.37	21.9763
DAnjou_Chr7v0.1_18571.1	387	227.793	846	106.586
DAnjou_Chr7v0.1_18570.1	1278	1116.38	444.696	11.432
DAnjou_Chr7v0.1_18569.1	3960	3798.38	152	1.14846
DAnjou_Chr7v0.1_18568.1	1425	1263.38	4183	95.022
DAnjou_Chr7v0.1_18567.1	1941	1779.38	122	1.96771
DAnjou_Chr7v0.1_18566.1	768	606.46	757	35.8231
DAnjou_Chr7v0.1_18565.1	1221	1059.38	1486.42	40.268
DAnjou_Chr7v0.1_18564.1	2394	2232.38	4008	51.5263
DAnjou_Chr7v0.1_18563.1	576	414.611	136	9.41384
DAnjou_Chr7v0.1_18562.1	783	621.46	1	0.0461802
DAnjou_Chr7v0.1_18561.1	2313	2151.38	1298.47	17.3215
DAnjou_Chr12v0.1_30765.1	366	207.433	12.1974	1.68756
DAnjou_Chr7v0.1_18560.1	1428	1266.38	915.771	20.7536
DAnjou_Chr7v0.1_18559.1	954	792.376	211.907	7.67507
DAnjou_Chr7v0.1_18558.1	2340	2178.38	486	6.40283
DAnjou_Chr7v0.1_18557.1	1122	960.376	5.43478	0.162409
DAnjou_Chr7v0.1_18556.1	462	301.413	81.105	7.72243
DAnjou_Chr7v0.1_18555.1	2568	2406.38	841.433	10.0352
DAnjou_Chr7v0.1_18554.1	360	201.818	0	0
DAnjou_Chr7v0.1_18553.1	1572	1410.38	212	4.3139
DAnjou_Chr7v0.1_18552.1	1044	882.376	18	0.585447
DAnjou_Chr7v0.1_18551.1	1116	954.376	0	0
DAnjou_Chr7v0.1_18550.1	1818	1656.38	731	12.6656
DAnjou_Chr7v0.1_18549.1	1908	1746.38	909	14.9381
DAnjou_Chr7v0.1_18544.1	375	216.152	0	0
DAnjou_Chr7v0.1_18543.1	1233	1071.38	100	2.67872
DAnjou_Chr7v0.1_18542.1	1593	1431.38	0	0
DAnjou_Chr7v0.1_18541.1	813	651.46	344	15.1544
DAnjou_Chr7v0.1_18516.1	54	14.0238	0	0
DAnjou_Chr7v0.1_18515.1	299	144.816	0	0
DAnjou_Chr7v0.1_18540.1	738	576.485	1756.31	87.4341
DAnjou_Chr7v0.1_18539.1	987	825.376	386.35	13.4338
DAnjou_Chr7v0.1_18538.1	2157	1995.38	545	7.83864
DAnjou_Chr7v0.1_18511.1	681	519.485	490	27.0702
DAnjou_Chr7v0.1_18510.1	1167	1005.38	693.476	19.7957
DAnjou_Chr7v0.1_18508.1	416	255.979	45	5.04518
DAnjou_Chr7v0.1_18507.1	3036	2874.38	83	0.828711
DAnjou_Chr7v0.1_18506.1	2136	1974.38	43	0.625039
DAnjou_Chr7v0.1_18505.1	342	184.61	0	0
DAnjou_Chr7v0.1_18504.1	1293	1131.38	2080.91	52.7857
DAnjou_Chr7v0.1_18503.1	1953	1791.38	389.599	6.24166
DAnjou_Chr7v0.1_18502.1	635	473.485	6	0.363675
DAnjou_Chr7v0.1_18501.1	879	717.376	27	1.08015
DAnjou_Chr7v0.1_18537.1	1800	1638.38	2	0.0350336
DAnjou_Chr7v0.1_18536.1	717	555.485	197	10.178
DAnjou_Chr7v0.1_18535.1	1686	1524.38	0	0
DAnjou_Chr7v0.1_18534.1	2568	2406.38	797.094	9.50637
DAnjou_Chr7v0.1_18533.1	561	399.611	1081.51	77.6715
DAnjou_Chr7v0.1_18532.1	1038	876.376	404	13.23
DAnjou_Chr7v0.1_18531.1	654	492.485	0	0
DAnjou_Chr7v0.1_18493.1	570	408.611	29	2.03684
DAnjou_Chr7v0.1_18492.1	1803	1641.38	422	7.37859
DAnjou_Chr15v0.1_37097.1	1470	1308.38	418.612	9.18223
DAnjou_Chr15v0.1_37098.1	2942	2780.38	0	0
DAnjou_Chr7v0.1_18528.1	462	301.413	239.671	22.8203
DAnjou_Chr7v0.1_18527.1	1191	1029.38	3934.11	109.683
DAnjou_Chr7v0.1_18526.1	645	483.485	1035	61.4364
DAnjou_Chr7v0.1_18525.1	1349	1187.38	0	0
DAnjou_Chr7v0.1_18524.1	1644	1482.38	570.639	11.0477
DAnjou_Chr7v0.1_18486.1	2061	1899.38	1079.74	16.3146
