target_id	length	eff_length	est_counts	tpm
DAnjou_Chr11v0.1_28487.1	3697	3535.63	1347.13	9.04437
DAnjou_Chr11v0.1_28486.1	1125	963.627	736.999	18.1549
DAnjou_Chr11v0.1_28484.1	1725	1563.63	714	10.8393
DAnjou_Chr11v0.1_28483.1	1056	894.627	8	0.212267
DAnjou_Chr11v0.1_28482.1	528	366.959	245	15.8484
DAnjou_Chr11v0.1_28481.1	507	346.033	0	0
DAnjou_Chr11v0.1_28480.1	486	325.159	0	0
DAnjou_Chr11v0.1_28479.1	561	399.832	830.967	49.3334
DAnjou_Chr11v0.1_28478.1	137	22.817	0	0
DAnjou_Chr11v0.1_28474.1	342	184.107	3551.61	457.92
DAnjou_Chr14v0.1_36085.1	66	16.576	0	0
DAnjou_Chr11v0.1_28446.1	1080	918.627	23339.8	603.105
DAnjou_Chr11v0.1_28445.1	894	732.627	1039	33.6641
DAnjou_Chr11v0.1_28444.1	2025	1863.63	1	0.0127373
DAnjou_Chr11v0.1_28443.1	1314	1152.63	388.534	8.00156
DAnjou_Chr11v0.1_28442.1	645	483.721	102	5.00541
DAnjou_Chr11v0.1_28441.1	1626	1464.63	1180	19.1245
DAnjou_Chr11v0.1_28440.1	378	218.89	36	3.90401
DAnjou_Chr11v0.1_28439.1	663	501.721	107	5.0624
DAnjou_Chr11v0.1_28438.1	726	564.657	28	1.17709
DAnjou_Chr11v0.1_28469.1	133	21.1019	0	0
DAnjou_Chr11v0.1_28437.1	1725	1563.63	1	0.0151811
DAnjou_Chr11v0.1_28436.1	1278	1116.63	148.205	3.15058
DAnjou_Chr11v0.1_28435.1	1425	1263.63	1242.66	23.3437
DAnjou_Chr11v0.1_28434.1	1509	1347.63	301	5.3019
DAnjou_Chr11v0.1_28433.1	1377	1215.63	0	0
DAnjou_Chr11v0.1_28432.1	375	215.991	0	0
DAnjou_Chr11v0.1_28431.1	1272	1110.63	0	0
DAnjou_Chr16v0.1_41214.1	804	642.657	0	0
DAnjou_Chr11v0.1_28430.1	1509	1347.63	1	0.0176143
DAnjou_Chr11v0.1_28460.1	822	660.657	107.545	3.8641
DAnjou_Chr11v0.1_28459.1	2208	2046.63	1190.21	13.8045
DAnjou_Chr11v0.1_28458.1	519	357.974	1098	72.8092
DAnjou_Chr11v0.1_28457.1	621	459.741	301	15.5413
DAnjou_Chr11v0.1_28456.1	426	265.72	0	0
DAnjou_Chr11v0.1_28455.1	2808	2646.63	735	6.59219
DAnjou_Chr11v0.1_28454.1	3261	3099.63	1369	10.484
DAnjou_Chr11v0.1_28453.1	1551	1389.63	0	0
DAnjou_Chr11v0.1_28422.1	1845	1683.63	0	0
DAnjou_Chr11v0.1_28452.1	2874	2712.63	8	0.070006
DAnjou_Chr11v0.1_28420.1	1069	907.627	0	0
DAnjou_Chr11v0.1_28451.1	447	286.363	410	33.9861
DAnjou_Chr11v0.1_28450.1	384	224.621	3694.82	390.462
DAnjou_Chr11v0.1_28449.1	372	213.118	824	91.7789
DAnjou_Chr11v0.1_28448.1	696	534.657	203.28	9.02517
DAnjou_Chr11v0.1_28415.1	891	729.627	596	19.3901
DAnjou_Chr11v0.1_28414.1	525	363.974	439	28.6305
DAnjou_Chr17v0.1_44841.1	432	271.597	973	85.04
DAnjou_Chr11v0.1_28412.1	1308	1146.63	139	2.87758
DAnjou_Chr11v0.1_28411.1	1006	844.627	171	4.8058
DAnjou_Chr11v0.1_28447.1	1305	1143.63	1259	26.1322
DAnjou_Chr11v0.1_28410.1	930	768.627	17	0.525011
DAnjou_Chr12v0.1_30287.1	220	75.584	5	1.57027
DAnjou_Chr11v0.1_28409.1	1011	849.627	22.8305	0.637855
DAnjou_Chr6v0.1_14202.1	1531	1369.63	0	0
DAnjou_Chr8v0.1_18953.1	1104	942.627	5.1695	0.13018
DAnjou_Chr11v0.1_28408.1	1500	1338.63	12	0.212793
DAnjou_Chr11v0.1_28407.1	318	161.405	0	0
DAnjou_Chr11v0.1_28406.1	2049	1887.63	4.00573	0.0503733
DAnjou_Chr11v0.1_28405.1	1572	1410.63	3936.59	66.2434
DAnjou_Chr11v0.1_28404.1	486	325.159	0	0
DAnjou_Chr11v0.1_28397.1	1953	1791.63	4	0.0529965
DAnjou_Chr11v0.1_28398.1	1308	1146.63	319	6.60395
DAnjou_Chr11v0.1_28396.1	2250	2088.63	541.2	6.1508
DAnjou_Chr11v0.1_28395.1	396	236.215	78	7.83831
DAnjou_Chr11v0.1_28394.1	2064	1902.63	683.976	8.5334
DAnjou_Chr11v0.1_28393.1	624	462.741	1121.88	57.5495
DAnjou_Chr11v0.1_28391.1	1341	1179.63	64.3785	1.29548
DAnjou_Chr11v0.1_28386.1	564	402.832	428.886	25.2728
DAnjou_Chr11v0.1_28385.1	1053	891.627	30	0.79868
DAnjou_Chr11v0.1_28384.1	576	414.815	1053.94	60.311
DAnjou_Chr11v0.1_28383.1	594	432.797	15	0.822701
DAnjou_Chr11v0.1_28373.1	1356	1194.63	120.361	2.3916
DAnjou_Chr11v0.1_28374.1	1044	882.627	250	6.72354
DAnjou_Chr11v0.1_28382.1	717	555.657	455	19.4375
DAnjou_Chr11v0.1_28381.1	711	549.657	360	15.547
DAnjou_Chr11v0.1_28380.1	915	753.627	112.234	3.53512
DAnjou_Chr11v0.1_28379.1	621	459.741	423	21.8405
DAnjou_Chr11v0.1_28369.1	1308	1146.63	1061.99	21.9854
DAnjou_Chr11v0.1_28368.1	384	224.621	617.343	65.2397
DAnjou_Chr11v0.1_28367.1	1950	1788.63	11	0.145985
DAnjou_Chr11v0.1_28366.1	265	113.459	0	0
DAnjou_Chr2v0.1_04416.1	558	396.832	12	0.71781
DAnjou_Chr11v0.1_28365.1	1626	1464.63	0	0
DAnjou_Chr11v0.1_28364.1	2832	2670.63	1275.61	11.3381
DAnjou_Chr11v0.1_28363.1	1317	1155.63	272	5.5871
DAnjou_Chr11v0.1_28362.1	951	789.627	21	0.631295
DAnjou_Chr11v0.1_28361.1	1004	842.627	395	11.1275
DAnjou_Chr11v0.1_28360.1	1188	1026.63	34.0479	0.78725
DAnjou_Chr11v0.1_28358.1	1008	846.627	557.952	15.6437
DAnjou_Chr11v0.1_28357.1	399	239.165	18	1.78653
DAnjou_Chr11v0.1_28356.1	2181	2019.63	48	0.564164
DAnjou_Chr11v0.1_28353.1	2097	1935.63	483.37	5.9278
DAnjou_Chr11v0.1_28352.1	903	741.627	254	8.12986
DAnjou_Chr11v0.1_28351.1	1139	977.627	58.2009	1.41316
DAnjou_Chr11v0.1_28350.1	468	307.252	72	5.56253
DAnjou_Chr11v0.1_28349.1	1029	867.627	186	5.08879
DAnjou_Chr11v0.1_28347.1	2019	1857.63	4231.09	54.0665
DAnjou_Chr11v0.1_28346.1	2682	2520.63	1039	9.78458
DAnjou_Chr11v0.1_28345.1	417	256.851	0	0
DAnjou_Chr11v0.1_28344.1	990	828.627	318	9.10968
DAnjou_Chr11v0.1_28343.1	2780	2618.63	581	5.26669
DAnjou_Chr11v0.1_28342.1	831	669.657	256.722	9.10008
DAnjou_Chr11v0.1_28341.1	3421	3259.63	743	5.41073
DAnjou_Chr11v0.1_28340.1	1944	1782.63	1	0.013316
DAnjou_Chr11v0.1_28339.1	408	248.042	56	5.35917
DAnjou_Chr11v0.1_28338.1	759	597.657	189	7.50663
DAnjou_Chr11v0.1_28337.1	501	340.076	227	15.8447
DAnjou_Chr11v0.1_28336.1	1344	1182.63	9745.35	195.607
DAnjou_Chr11v0.1_28335.1	597	435.797	108	5.88267
DAnjou_Chr11v0.1_28334.1	1584	1422.63	339.231	5.66029
DAnjou_Chr11v0.1_28330.1	529	367.943	0	0
DAnjou_Chr11v0.1_28329.1	1854	1692.63	2692.51	37.7599
DAnjou_Chr11v0.1_28328.1	372	213.118	0	0
DAnjou_Chr11v0.1_28332.1	1425	1263.63	210	3.94489
DAnjou_Chr11v0.1_28326.1	603	441.761	3672	197.311
DAnjou_Chr11v0.1_28325.1	1311	1149.63	0	0
DAnjou_Chr11v0.1_28324.1	1326	1164.63	0	0
DAnjou_Chr11v0.1_28323.1	1791	1629.63	1780.84	25.9401
DAnjou_Chr11v0.1_28322.1	1050	888.627	8	0.2137
DAnjou_Chr11v0.1_28321.1	1041	879.627	0	0
DAnjou_Chr11v0.1_28320.1	1155	993.627	280	6.68913
DAnjou_Chr11v0.1_28319.1	4778	4616.63	724.894	3.72722
DAnjou_Chr11v0.1_28318.1	717	555.657	495.974	21.1879
DAnjou_Chr11v0.1_28317.1	1614	1452.63	6831	111.626
DAnjou_Chr11v0.1_28316.1	1746	1584.63	1710.99	25.6304
DAnjou_Chr11v0.1_28315.1	1272	1110.63	11	0.235104
DAnjou_Chr11v0.1_28314.1	2889	2727.63	307	2.6717
DAnjou_Chr11v0.1_28313.1	918	756.627	656.021	20.5812
DAnjou_Chr11v0.1_28312.1	552	390.832	349.394	21.2208
DAnjou_Chr11v0.1_28311.1	387	227.554	0	0
DAnjou_Chr11v0.1_28310.1	1467	1305.63	0	0
DAnjou_Chr11v0.1_28309.1	1329	1167.63	1444.75	29.3713
DAnjou_Chr11v0.1_28308.1	3327	3165.63	112.948	0.846945
DAnjou_Chr11v0.1_28304.1	1104	942.627	191.414	4.82025
DAnjou_Chr11v0.1_28306.1	396	236.215	0	0
DAnjou_Chr11v0.1_28305.1	3186	3024.63	125.052	0.981415
DAnjou_Chr11v0.1_28283.1	1104	942.627	397.95	10.0213
DAnjou_Chr11v0.1_28282.1	570	408.832	163	9.46406
DAnjou_Chr11v0.1_28281.1	2949	2787.63	271.51	2.31199
DAnjou_Chr11v0.1_28280.1	642	480.721	0	0
DAnjou_Chr11v0.1_28279.1	1950	1788.63	246	3.26475
DAnjou_Chr11v0.1_28278.1	2100	1938.63	630.716	7.7228
DAnjou_Chr11v0.1_28277.1	1203	1041.63	618.174	14.0875
DAnjou_Chr11v0.1_28276.1	327	169.863	79	11.0398
DAnjou_Chr11v0.1_28275.1	1581	1419.63	1	0.0167209
DAnjou_Chr11v0.1_28274.1	2910	2748.63	946.457	8.17373
DAnjou_Chr11v0.1_28273.1	900	738.627	514	16.5186
DAnjou_Chr11v0.1_28272.1	1554	1392.63	359.968	6.1357
DAnjou_Chr11v0.1_28271.1	408	248.042	18	1.72259
DAnjou_Chr11v0.1_28270.1	681	519.657	4937.67	225.549
DAnjou_Chr11v0.1_28269.1	735	573.657	273	11.2965
DAnjou_Chr11v0.1_28268.1	2682	2520.63	11	0.10359
DAnjou_Chr11v0.1_28267.1	723	561.657	604.442	25.5458
DAnjou_Chr11v0.1_28266.1	522	360.974	182.213	11.9823
DAnjou_Chr11v0.1_28265.1	3615	3453.63	1346.42	9.25424
DAnjou_Chr11v0.1_28264.1	1317	1155.63	2374.25	48.7689
DAnjou_Chr11v0.1_28263.1	411	251	1.14638	0.108415
DAnjou_Chr11v0.1_28262.1	4137	3975.63	627.667	3.74765
DAnjou_Chr3v0.1_06952.1	1743	1581.63	0	0
DAnjou_Chr11v0.1_28287.1	885	723.627	97.4865	3.1979
DAnjou_Chr11v0.1_28260.1	1761	1599.63	643	9.54173
DAnjou_Chr11v0.1_28259.1	1854	1692.63	504.611	7.0767
DAnjou_Chr3v0.1_06948.1	1602	1440.63	864.417	14.2432
DAnjou_Chr11v0.1_28258.1	417	256.851	936	86.5027
DAnjou_Chr11v0.1_28257.1	1494	1332.63	439.294	7.82496
DAnjou_Chr11v0.1_28256.1	1998	1836.63	1170.61	15.1295
DAnjou_Chr11v0.1_28255.1	4458	4296.63	1945.19	10.7466
DAnjou_Chr11v0.1_28254.1	4434	4272.63	1471.69	8.1763
DAnjou_Chr11v0.1_28253.1	1224	1062.63	82	1.83176
DAnjou_Chr11v0.1_28252.1	543	381.897	4	0.248628
DAnjou_Chr11v0.1_28251.1	954	792.627	134	4.01302
DAnjou_Chr11v0.1_28249.1	1047	885.627	0	0
DAnjou_Chr11v0.1_28248.1	1833	1671.63	0	0
DAnjou_Chr11v0.1_28247.1	906	744.627	0	0
DAnjou_Chr11v0.1_28246.1	1443	1281.63	0	0
DAnjou_Chr11v0.1_28245.1	1155	993.627	0	0
DAnjou_Chr11v0.1_28244.1	1569	1407.63	1	0.0168635
DAnjou_Chr11v0.1_28243.1	1002	840.627	61	1.72251
DAnjou_Chr4v0.1_08816.1	249	99.5147	0	0
DAnjou_Chr11v0.1_28242.1	600	438.779	0	0
DAnjou_Chr11v0.1_28241.1	795	633.657	5309	198.881
DAnjou_Chr11v0.1_28240.1	1107	945.627	28	0.702867
DAnjou_Chr11v0.1_28239.1	2145	1983.63	1844	22.0666
DAnjou_Chr11v0.1_28238.1	1320	1158.63	285	5.83897
DAnjou_Chr11v0.1_28237.1	1068	906.627	529	13.8504
DAnjou_Chr11v0.1_28236.1	849	687.657	115	3.96973
DAnjou_Chr11v0.1_28235.1	1569	1407.63	779	13.1367
DAnjou_Chr11v0.1_28234.1	519	357.974	0	0
DAnjou_Chr11v0.1_28233.1	306	150.14	3	0.474308
DAnjou_Chr11v0.1_28232.1	1287	1125.63	43	0.906795
DAnjou_Chr11v0.1_28231.1	963	801.627	2.15247	0.0637381
DAnjou_Chr11v0.1_28230.1	435	274.551	565.542	48.8964
DAnjou_Chr11v0.1_28229.1	1086	924.627	103	2.64427
DAnjou_Chr11v0.1_28228.1	2820	2658.63	0	0
DAnjou_Chr11v0.1_28227.1	1041	879.627	124.44	3.35813
DAnjou_Chr11v0.1_28226.1	2001	1839.63	4492.5	57.9686
DAnjou_Chr11v0.1_28225.1	738	576.657	1319	54.2953
DAnjou_Chr11v0.1_28220.1	3024	2862.63	1313.97	10.8958
DAnjou_Chr11v0.1_28219.1	375	215.991	6	0.659402
DAnjou_Chr11v0.1_28218.1	870	708.657	41.6727	1.39589
DAnjou_Chr11v0.1_28217.1	1086	924.627	0	0
DAnjou_Chr2v0.1_04473.1	350	191.861	0	0
DAnjou_Chr11v0.1_28212.1	798	636.657	56.0595	2.09016
DAnjou_Chr11v0.1_28211.1	1416	1254.63	289.965	5.48612
DAnjou_Chr11v0.1_28214.1	1386	1224.63	253	4.90401
DAnjou_Chr11v0.1_28213.1	851	689.657	0	0
DAnjou_Chr11v0.1_28209.1	1152	990.627	4	0.0958484
DAnjou_Chr11v0.1_28208.1	741	579.657	356.954	14.6176
DAnjou_Chr11v0.1_28207.1	501	340.076	0	0
DAnjou_Chr11v0.1_28201.1	705	543.657	0	0
DAnjou_Chr11v0.1_28200.1	4185	4023.63	696.912	4.11145
DAnjou_Chr15v0.1_37096.1	417	256.851	840	77.6306
DAnjou_Chr11v0.1_28199.1	978	816.627	3	0.0872032
DAnjou_Chr11v0.1_28197.1	456	295.303	1	0.0803836
DAnjou_Chr11v0.1_28206.1	1482	1320.63	231.473	4.1606
DAnjou_Chr11v0.1_28205.1	1893	1731.63	21	0.287872
DAnjou_Chr11v0.1_28204.1	2061	1899.63	926.951	11.5831
DAnjou_Chr11v0.1_28203.1	2023	1861.63	939	11.9731
DAnjou_Chr11v0.1_28202.1	1161	999.627	29	0.688644
DAnjou_Chr11v0.1_28190.1	1704	1542.63	1401.23	21.5617
DAnjou_Chr11v0.1_28189.1	1512	1350.63	222	3.90169
DAnjou_Chr11v0.1_28188.1	696	534.657	5	0.221988
DAnjou_Chr11v0.1_28187.1	654	492.721	0	0
DAnjou_Chr11v0.1_28186.1	1908	1746.63	298	4.04996
DAnjou_Chr11v0.1_28185.1	666	504.721	3046.11	143.261
DAnjou_Chr11v0.1_28184.1	435	274.551	3292.76	284.69
DAnjou_Chr11v0.1_28183.1	804	642.657	452	16.6953
DAnjou_Chr11v0.1_28182.1	414	253.947	45	4.20634
DAnjou_Chr11v0.1_28181.1	1047	885.627	444	11.9006
DAnjou_Chr11v0.1_28180.1	552	390.832	708.481	43.0301
DAnjou_Chr11v0.1_28179.1	597	435.797	260.565	14.1928
DAnjou_Chr11v0.1_28178.1	1602	1440.63	250	4.1193
DAnjou_Chr11v0.1_28177.1	2076	1914.63	3143.07	38.9677
DAnjou_Chr15v0.1_36459.1	586	424.815	0	0
DAnjou_Chr11v0.1_28176.1	828	666.657	5075.86	180.735
DAnjou_Chr11v0.1_28175.1	1581	1419.63	102	1.70554
DAnjou_Chr11v0.1_28174.1	327	169.863	0	0
DAnjou_Chr11v0.1_28173.1	2499	2337.63	1	0.0101545
DAnjou_Chr11v0.1_28172.1	420	259.808	140.97	12.8799
DAnjou_Chr11v0.1_28171.1	630	468.741	346.877	17.5662
DAnjou_Chr11v0.1_28160.1	1461	1299.63	636	11.6164
DAnjou_Chr11v0.1_28159.1	621	459.741	115	5.93771
DAnjou_Chr11v0.1_28158.1	1977	1815.63	13656.4	178.544
DAnjou_Chr11v0.1_28157.1	436	275.551	46	3.9627
DAnjou_Chr11v0.1_28156.1	1365	1203.63	338.479	6.67537
DAnjou_Chr11v0.1_28165.1	1355	1193.63	166.449	3.31015
DAnjou_Chr11v0.1_28149.1	1152	990.627	628.612	15.0629
DAnjou_Chr11v0.1_28163.1	1077	915.627	2.64622	0.0686028
DAnjou_Chr11v0.1_28155.1	330	172.711	2040.78	280.487
DAnjou_Chr11v0.1_28161.1	1254	1092.63	0	0
DAnjou_Chr7v0.1_16773.1	494	333.09	3	0.213794
DAnjou_Chr11v0.1_28146.1	1005	843.627	1401.81	39.4432
DAnjou_Chr11v0.1_28145.1	1656	1494.63	1004.54	15.9541
DAnjou_Chr11v0.1_28151.1	110	14.1582	0	0
DAnjou_Chr11v0.1_28144.1	1923	1761.63	760	10.2408
DAnjou_Chr11v0.1_28143.1	747	585.657	608.187	24.6507
DAnjou_Chr11v0.1_28142.1	1702	1540.63	219	3.37428
DAnjou_Chr11v0.1_28141.1	1431	1269.63	1549	28.9608
DAnjou_Chr11v0.1_28140.1	306	150.14	0	0
DAnjou_Chr11v0.1_28139.1	1527	1365.63	472	8.20436
DAnjou_Chr11v0.1_28138.1	1461	1299.63	1	0.0182649
DAnjou_Chr11v0.1_28137.1	666	504.721	25	1.17577
DAnjou_Chr11v0.1_28133.1	1140	978.627	511	12.3948
DAnjou_Chr11v0.1_28134.1	543	381.897	341	21.1955
DAnjou_Chr11v0.1_28135.1	894	732.627	267.669	8.67262
DAnjou_Chr11v0.1_28136.1	1761	1599.63	161.036	2.38967
DAnjou_Chr11v0.1_28128.1	5130	4968.63	1278.03	6.10574
DAnjou_Chr11v0.1_28127.1	2595	2433.63	1580.76	15.4187
DAnjou_Chr11v0.1_28126.1	1537	1375.63	1043	17.9978
DAnjou_Chr11v0.1_28125.1	5793	5631.63	1588.57	6.69587
DAnjou_Chr11v0.1_28124.1	1251	1089.63	19550.3	425.902
DAnjou_Chr11v0.1_28123.1	507	346.033	615	42.1884
DAnjou_Chr11v0.1_28122.1	1041	879.627	99.7636	2.69221
DAnjou_Chr11v0.1_28121.1	3072	2910.63	37	0.301752
DAnjou_Chr11v0.1_28120.1	939	777.627	40.7554	1.24408
DAnjou_Chr11v0.1_28118.1	642	480.721	1	0.0493789
DAnjou_Chr11v0.1_28115.1	900	738.627	1455.24	46.7674
DAnjou_Chr11v0.1_28114.1	540	378.897	53.2446	3.33572
DAnjou_Chr3v0.1_06637.1	492	331.104	695	49.8259
DAnjou_Chr11v0.1_28113.1	1113	951.627	1	0.0249441
DAnjou_Chr11v0.1_28112.1	3141	2979.63	711.762	5.67032
DAnjou_Chr11v0.1_28111.1	867	705.657	230	7.73694
DAnjou_Chr1v0.1_01105.1	182	47.6744	0	0
DAnjou_Chr12v0.1_30127.1	732	570.657	269	11.1895
DAnjou_Chr12v0.1_30128.1	357	198.63	0	0
DAnjou_Chr7v0.1_18618.1	950	788.627	3	0.0902993
DAnjou_Chr2v0.1_05226.1	60	14.6979	1	1.61503
DAnjou_Chr12v0.1_30130.1	921	759.627	161257	5039.1
DAnjou_Chr12v0.1_30136.1	477	316.239	0	0
DAnjou_Chr12v0.1_30135.1	702	540.657	865	37.9778
DAnjou_Chr12v0.1_30134.1	1362	1200.63	11	0.21748
DAnjou_Chr12v0.1_30133.1	3012	2850.63	1328.74	11.0645
DAnjou_Chr12v0.1_30132.1	2604	2442.63	1025.83	9.96901
DAnjou_Chr12v0.1_30137.1	314	157.602	121	18.2247
DAnjou_Chr12v0.1_30139.1	588	426.797	163	9.06569
DAnjou_Chr12v0.1_30140.1	897	735.627	1445	46.6278
DAnjou_Chr12v0.1_30141.1	1659	1497.63	0	0
DAnjou_Chr12v0.1_30144.1	340	182.185	0	0
DAnjou_Chr12v0.1_30142.1	822	660.657	366	13.1504
DAnjou_Chr8v0.1_20201.1	630	468.741	8	0.405128
DAnjou_Chr11v0.1_28148.1	1017	855.627	1.35378	0.0375577
DAnjou_Chr13v0.1_33975.1	489	328.118	8	0.578756
DAnjou_Chr13v0.1_33976.1	1080	918.627	22	0.568484
DAnjou_Chr13v0.1_33977.1	519	357.974	0	0
DAnjou_Chr17v0.1_45062.1	521	359.974	0	0
DAnjou_Chr17v0.1_45061.1	453	292.315	0	0
DAnjou_Chr17v0.1_45060.1	816	654.657	338.547	12.2755
DAnjou_Chr17v0.1_45059.1	351	192.845	142.789	17.576
DAnjou_Chr17v0.1_45058.1	119	16.19	3.21128	4.70832
DAnjou_Chr17v0.1_45057.1	981	819.627	1818.73	52.6728
DAnjou_Chr7v0.1_17055.1	238	90.1822	0	0
DAnjou_Chr4v0.1_08846.1	1632	1470.63	982.979	15.8663
DAnjou_Chr11v0.1_28110.1	849	687.657	1.03818	0.0358372
DAnjou_Chr16v0.1_41973.1	1587	1425.63	1731.78	28.8352
DAnjou_Chr11v0.1_28108.1	1581	1419.63	1106.22	18.497
DAnjou_Chr16v0.1_42392.1	569	407.832	51	2.96841
DAnjou_Chr11v0.1_28106.1	3063	2901.63	1196	9.78419
DAnjou_Chr11v0.1_28107.1	360	201.545	4	0.47111
DAnjou_Chr11v0.1_28105.1	1422	1260.63	0	0
DAnjou_Chr11v0.1_28104.1	505	344.033	910	62.788
DAnjou_Chr11v0.1_28103.1	897	735.627	2807	90.5774
DAnjou_Chr11v0.1_28102.1	2061	1899.63	13713.7	171.365
DAnjou_Chr11v0.1_28101.1	569	407.832	619	36.0283
DAnjou_Chr11v0.1_28099.1	1215	1053.63	596	13.4275
DAnjou_Chr11v0.1_28098.1	435	274.551	322	27.8399
DAnjou_Chr11v0.1_28097.1	1680	1518.63	1784.15	27.8878
DAnjou_Chr11v0.1_28096.1	792	630.657	1787	67.2615
DAnjou_Chr11v0.1_28093.1	672	510.7	4461	207.349
DAnjou_Chr11v0.1_28092.1	2205	2043.63	1736	20.1643
DAnjou_Chr11v0.1_28091.1	456	295.303	0	0
DAnjou_Chr11v0.1_28090.1	579	417.815	456.425	25.9311
DAnjou_Chr11v0.1_28084.1	1707	1545.63	643.828	9.88782
DAnjou_Chr11v0.1_28083.1	708	546.657	713	30.9606
DAnjou_Chr11v0.1_28082.1	1011	849.627	308	8.60513
DAnjou_Chr11v0.1_28081.1	1761	1599.63	717	10.6398
DAnjou_Chr11v0.1_28080.1	1353	1191.63	42	0.83665
DAnjou_Chr11v0.1_28079.1	1272	1110.63	0	0
DAnjou_Chr11v0.1_28078.1	1704	1542.63	1039	15.9878
DAnjou_Chr11v0.1_28077.1	1341	1179.63	0	0
DAnjou_Chr11v0.1_28076.1	2931	2769.63	0	0
DAnjou_Chr11v0.1_28071.1	558	396.832	6535	390.907
DAnjou_Chr11v0.1_28070.1	924	762.627	9	0.280134
DAnjou_Chr11v0.1_28069.1	576	414.815	8	0.457794
DAnjou_Chr11v0.1_28068.1	1164	1002.63	1176	27.8422
DAnjou_Chr11v0.1_28067.1	2427	2265.63	385	4.03374
DAnjou_Chr11v0.1_28066.1	489	328.118	425	30.7464
DAnjou_Chr11v0.1_28065.1	987	825.627	0	0
DAnjou_Chr11v0.1_28064.1	1029	867.627	708	19.3702
DAnjou_Chr11v0.1_28063.1	3198	3036.63	630	4.92475
DAnjou_Chr11v0.1_28062.1	687	525.657	404	18.2438
DAnjou_Chr11v0.1_28061.1	688	526.657	4.74922	0.214057
DAnjou_Chr11v0.1_28060.1	507	346.033	4	0.274396
DAnjou_Chr11v0.1_28059.1	4128	3966.63	3.26282	0.0195257
DAnjou_Chr11v0.1_28057.1	1380	1218.63	557	10.8497
DAnjou_Chr11v0.1_28056.1	1419	1257.63	0	0
DAnjou_Chr11v0.1_28055.1	1851	1689.63	15	0.210734
DAnjou_Chr11v0.1_28054.1	3975	3813.63	2785.71	17.3394
DAnjou_Chr11v0.1_28053.1	2121	1959.63	708.073	8.57708
DAnjou_Chr11v0.1_28051.1	1176	1014.63	609	14.2477
DAnjou_Chr11v0.1_28050.1	3258	3096.63	235.527	1.80546
DAnjou_Chr11v0.1_28049.1	642	480.721	348.369	17.2021
DAnjou_Chr11v0.1_28048.1	1005	843.627	1629	45.8359
DAnjou_Chr11v0.1_28047.1	4191	4029.63	658	3.87611
DAnjou_Chr6v0.1_13749.1	108	13.9109	0	0
DAnjou_Chr11v0.1_28046.1	1173	1011.63	924	21.6814
DAnjou_Chr11v0.1_28044.1	3036	2874.63	6	0.0495456
DAnjou_Chr11v0.1_28043.1	453	292.315	1194	96.959
DAnjou_Chr11v0.1_28036.1	552	390.832	7	0.425151
DAnjou_Chr11v0.1_28035.1	426	265.72	156	13.9359
DAnjou_Chr11v0.1_28034.1	2763	2601.63	554.953	5.06344
DAnjou_Chr11v0.1_28033.1	936	774.627	113	3.46275
DAnjou_Chr11v0.1_28032.1	990	828.627	20595.6	589.999
DAnjou_Chr11v0.1_28031.1	1812	1650.63	877	12.6121
DAnjou_Chr11v0.1_28026.1	345	186.997	456	57.8848
DAnjou_Chr10v0.1_24106.1	1086	924.627	524	13.4524
DAnjou_Chr10v0.1_24107.1	837	675.657	276	9.69657
DAnjou_Chr11v0.1_28023.1	807	645.657	0	0
DAnjou_Chr5v0.1_11693.1	462	301.29	0	0
DAnjou_Chr11v0.1_28022.1	2991	2829.63	1527.68	12.8156
DAnjou_Chr11v0.1_28021.1	714	552.657	1725	74.0915
DAnjou_Chr11v0.1_28020.1	454	293.303	0	0
DAnjou_Chr13v0.1_33522.1	664	502.721	3	0.141654
DAnjou_Chr11v0.1_28019.1	318	161.405	0	0
DAnjou_Chr11v0.1_28018.1	1119	957.627	5	0.123939
DAnjou_Chr11v0.1_28016.1	414	253.947	1	0.0934741
DAnjou_Chr11v0.1_28014.1	3060	2898.63	943	7.72244
DAnjou_Chr11v0.1_28013.1	1242	1080.63	30	0.658992
DAnjou_Chr11v0.1_28011.1	1419	1257.63	2	0.0377497
DAnjou_Chr11v0.1_28010.1	1104	942.627	0	0
DAnjou_Chr11v0.1_28009.1	1056	894.627	329	8.72949
DAnjou_Chr11v0.1_28008.1	5181	5019.63	10.4901	0.049607
DAnjou_Chr11v0.1_28007.1	756	594.657	0	0
DAnjou_Chr11v0.1_28006.1	369	210.198	0	0
DAnjou_Chr11v0.1_28005.1	510	349.033	78	5.30473
DAnjou_Chr11v0.1_28004.1	3714	3552.63	760.754	5.08311
DAnjou_Chr11v0.1_28003.1	1104	942.627	1124	28.3049
DAnjou_Chr11v0.1_28002.1	2862	2700.63	952.689	8.37378
DAnjou_Chr11v0.1_28001.1	711	549.657	42	1.81381
DAnjou_Chr11v0.1_28000.1	621	459.741	1	0.0516323
DAnjou_Chr11v0.1_27999.1	501	340.076	1	0.0698006
DAnjou_Chr11v0.1_27998.1	2952	2790.63	994	8.45512
DAnjou_Chr11v0.1_27997.1	456	295.303	132	10.6106
DAnjou_Chr11v0.1_27996.1	579	417.815	1943	110.388
DAnjou_Chr11v0.1_27995.1	372	213.118	0	0
DAnjou_Chr11v0.1_27994.1	840	678.657	534	18.6778
DAnjou_Chr11v0.1_27992.1	648	486.721	0	0
